,id,text,Unnamed: 2,amir,charles,moindze,sent_id,question_id,label,similarity
754,1218,"Sans remettre en cause la légitimité de nos élus, ils sont majoritairement incompétents pour se forger une VISION A LONG TERME DES CONSÉQUENCES D'UNE TELLE DÉCISION.",249769,,,,2,UHJvcG9zYWw6MGNmNGE2YzctNDhkZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
755,1219,"Organisation corrompue : dans la carte de la corruption mondiale publiée par l’ONU, la France apparaît en orange.",250471,,,,0,UHJvcG9zYWw6N2QxYzJhYjctNDhlOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,inclassable,
756,1220,L'entourage doit être sélectionné comme tout un chacun sur concours et sur diplôme et non pas par copinage pour embaucher des barbouzes.,250834,,,,1,UHJvcG9zYWw6M2VkNGY5YzItNDhlZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
757,1221,Que l'on arrête de mettre des politiques incompétents à la tête de ministère dont ils ne connaissent rien.,251033,,,,4,UHJvcG9zYWw6ZmM0MDU3ZjEtNDhmMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
758,1222,"Suppression du Sénat, réduction du nombre de députés; davantage de pouvoirs à la Cour des Comptes et aux chambres régionales : pouvoirs de sanction envers les élus incompétents ou gaspilleurs",251092,,,,1,UHJvcG9zYWw6OTE1NGU0MjItNDhmMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
759,1223,les mécanismes d'avancement dans l'administration amènes à des postes importants et potentiellement sources de dysfonctionnement majeur des personnes incompétentes et non soumis à ces contraintes réelles de résultats.,251149,,,,4,UHJvcG9zYWw6OTU5ZGU4YmUtNDhmNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
760,1224,les mécanismes d'avancement dans l'administration amènes à des postes importants et potentiellement sources de dysfonctionnement majeur des personnes incompétentes et non soumis à ces contraintes réelles de résultats.,251199,,,,4,UHJvcG9zYWw6NjY2Y2I1NGQtNDhmNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
761,1225,les mécanismes d'avancement dans l'administration amènes à des postes importants et potentiellement sources de dysfonctionnement majeur des personnes incompétentes et non soumis à ces contraintes réelles de résultats.,251424,,,,4,UHJvcG9zYWw6N2IzZTNlN2EtNDhmNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
762,1226,Comment des personnes notoirement incompétentes peuvent-elles rester en place des années dans les services ?,251707,,,,4,UHJvcG9zYWw6MzI3NTkyYWItNDhmYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
763,1227,"Personnel et recrutement :  Il y a dans l’administration des personnes incompétentes et des fainéantes, néfastes au bon fonctionnement et qui entravent le travail de qualité d’autres personnes très investies et capables.",251730,,,,7,UHJvcG9zYWw6NjQ0N2NlMDMtNDhmYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
764,1228,Il y a lieu d’écarter les incompétents et de valoriser la performance.,251731,,,,8,UHJvcG9zYWw6NjQ0N2NlMDMtNDhmYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
765,1229,"Il existe aussi au sein de la fonction publique des phénomènes de copinage, de clientélisme et de passe-droit qui attribuent des postes (à tous niveaux et parfois hauts placés) en dehors des règles et règlements.",251732,,,,9,UHJvcG9zYWw6NjQ0N2NlMDMtNDhmYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
766,1230,"Ce que j'ai vu de la Fonction Publique d'Etat, par contre, me révolte et me désespère : budgets astronomiques, résultats médiocres, agents lents, incompétents et désagréables.",251789,,,,2,UHJvcG9zYWw6MTQ1M2Y5NzMtNDhmZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
767,1231,"Moins d'élus, et surtout moins d'élus corrompus pour un Etat plus Fort !.",251795,,,,0,UHJvcG9zYWw6MjkyMDQ3YmYtNDhmZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
768,1232,- révocation systématique des experts incompétents - révocation systématique des assermentés menteurs,252615,,,,6,UHJvcG9zYWw6N2I3ZDdiOGUtNDkwNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
769,1233,"Peut-on laisser le pouvoir à un chef irresponsable dans son comportement, entouré de personnages douteux, inconséquent dans ses paroles et incompétent face à la situation qu’il a lui-même créée ?",252721,,,,5,UHJvcG9zYWw6OTZkZWNhNDgtNDkwNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
770,1234,"Mais les incompétents ou ceux qui ne travaillent pas, pourquoi leur donner un emploi à vie ?",252808,,,,5,UHJvcG9zYWw6MTI1YmViZGItNDkwOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
771,1235,-  Ne pas hésiter de se séparer des incompétents.,252818,,,,2,UHJvcG9zYWw6NTk2MjNjYmEtNDkwOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
772,1236,"Une rationalisation des missions pour une organisation plus compréhensible Un gros travail d'efficience pour réduire les couts de fonctionnement à service égal et même amélioré Supprimer les doublons pour mettre des fonctionnaires là où il y en a besoin Supprimer le statut de fonctionnaire, introduire la rémunération au mérite, mieux récompenser les collabotateurs diligents et se donner le droit de licencier les incompétents pour tendre au niveau d'efficience et d'efficacité d'un bon service privé",253209,,,,0,UHJvcG9zYWw6NTBjNDk2YjUtNDkxMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
773,1237,Services cloisonnés avec des cadres incompétents car mal formés ; remplacer la verticalité par une compétence à tout un domaine chaque fois que cela est possible : donner un sens à son travail luttera contre les arrêts de maladie.,254603,,,,0,UHJvcG9zYWw6YjhmMTQwNzUtNDk3NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
774,1238,"Il faut terminer le corporatisme, le copinage, l'emploi ficitif.",254641,,,,2,UHJvcG9zYWw6YTNhYWFkOGItNDk3Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
775,1239,"Il n'est pas normal non plus, que sous-prétexte de travailler à Pôle-Emploi, l'Etat refuse de prendre ses responsabilités et de licencier, ou ne pas reconduire certaines personnes incompétentes.",255063,,,,4,UHJvcG9zYWw6NDMwNWJjZjUtNDk4Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
776,1240,"Nous en avons marre de subir au quotidien et de voir des personnes incompétentes, payées aux frais du contribuables.",255065,,,,6,UHJvcG9zYWw6NDMwNWJjZjUtNDk4Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
777,1241,Les  fonctionnaires non efficients ou incompétents devraient pouvoir être licenciés ou rétrogradés.,255175,,,,1,UHJvcG9zYWw6Zjg1MjY3MGItNDk4OS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
778,1242,L’etat et les administrations en France apportent un cadre fiable et indépendant pour les citoyens et les point est important car de nombreux pays l’administration est non seulement peu efficace mais en plus elle est corrompue.,255425,,,,0,UHJvcG9zYWw6YzFjZjE4OTAtNDk4Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
779,1243,"Il faudrait également que le management de l'administration soit nettement amélioré, car il y a tant de gaspillages, aussi dans l'innovation, tant d'incompétents, trop peu de contrôles et de demandes de résultats !!",256157,,,,14,UHJvcG9zYWw6MmZjNDgzMzAtNDlhMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
780,1244,"Enfin les fonctionnaires doivent pouvoir être licenciés, comme dans les grandes entreprises : il n'y a pas d'abus de licenciement, mais on ne trouve pas dans les entreprises 3 salariés pour un poste : l'un en depression + un 2ème incompétent + un 3ème qui fait le boulot.",256440,,,,8,UHJvcG9zYWw6NzRkZDJlZTktNDlhOC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
781,1245,"Un accès aux services publics assisté 24h/24 par internet, téléphone et par messagerie électronique instantannée (chat) par la présence de centres téléphoniques et d'assistance numérique experts situés en France et dans les territoires d'outremer pour bénéficier des décalages horaires pour la gestion des effectifs de ces centres, où répondent au téléphone ou par messagerie instantanée des fonctionnaires dûment formés et qualifiés et non pas des personnels incompétents ou mal formés de centre d'appel sous-traitants privés qui n'ont pour objectif que d'atteindre des quotas quantitatifs et non pas qualitatifs.",257601,,,,20,UHJvcG9zYWw6OTEyYzRhMjEtNDljMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
782,1246,Fini les nominations par copinage ou intérêt personnel !,257919,,,,10,UHJvcG9zYWw6NGNkOGZhOGItNDljNS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
783,1247,L'organisation de l'Etat et des administrations en France reste acceptable dans son fonctionnement dans la mesure ou elle n'est pas corrompue et où les choses se font.,258090,,,,0,UHJvcG9zYWw6N2E5ODcwMWItNDljNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
784,1248,Elle facilite les copinages et les lobbying d'où le nombre important de scandales,258377,,,,1,UHJvcG9zYWw6OGQyMzMyNTctNDljYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
785,1249,"Globalement, l'état est incompétent en France pour tout ce qui est en dehors du domaine régalien (et encore).",258525,,,,0,UHJvcG9zYWw6ZWNhNzI3MGQtNDljYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,dissident,
786,1250,"Ca éviterait les mauvaises habitudes, les pratiques de copinage et ça permettrait aux fonctionnaires de pouvoir mieux évoluer dans leur carrière.",258974,,,,12,UHJvcG9zYWw6YmFhODY4ZGUtNDlkMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,
787,1251,L'Etat et les administrations offrent un service avant tout.,156379,,,,1,UHJvcG9zYWw6OWYzMWNhYzQtM2QwYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.6257129
788,1252,L’État et les administrations sont trop centralisés.,45388,,,,0,UHJvcG9zYWw6Mzc4YzlhNmQtMjE4ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.5565834
789,1253,"Que l'État et les administrations soient présentes et suffisantes sur tout le territoire : justice, santé, impôts etc.",255873,,,,1,UHJvcG9zYWw6YzdkNmM5NGItNDk5Yi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.55551815
790,1254,simplifier les sites internet des administrations,97569,,,,0,UHJvcG9zYWw6YWE2MDNmYTQtMmJiNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.54221356
791,1255,"Trouver des solutions pour rendre plus efficace les services ""administratifs"" des administrations (mise en commun, éviter les doublons.)",187594,,,,1,UHJvcG9zYWw6OTQ1NGNiYjItNDMxZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.51459324
792,1256,Développer les services publics !,106523,,,,0,UHJvcG9zYWw6YmZkYmRkYzAtMmUwZS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.50061727
793,1257,"Proposition : regroupons les services de l'état (présidence, ministères, agences, .)",45454,,,,4,UHJvcG9zYWw6NzIxNDdlYzQtMjE4Zi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.48886847
794,1258,"L'organisation de l'Etat, des administrations et des collectivités est bien structurée mais encore un peu cloisonnée d'où l'idée d'une interdépendance des administrations et des collectivités.",215747,,,,0,UHJvcG9zYWw6ZmQ2MTZmNTctNDViMy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.4878071
795,1259,Mais il n'y a pas que l'administration.,92574,,,,21,UHJvcG9zYWw6M2QxNTlmZWEtMmEzMi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.48103923
796,1260,"Il y a trop d'administrations,",137300,,,,1,UHJvcG9zYWw6ODAxOTk4MzctMzgxYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.47516012
797,1261,Le administrations doivent plus et mieux communiquer entre elles.,155233,,,,0,UHJvcG9zYWw6YzBmNTM3M2QtM2NlYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.45767912
798,1262,Mutualisation des administrations avec organes de concertation interministériels et des services publics.,192814,,,,1,UHJvcG9zYWw6OWQwZWIwMjktNDM1Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.45415896
799,1263,stopper la décentralisation et revenir à des administrations de proximité,142359,,,,0,UHJvcG9zYWw6MjE5OWQwNzktMzkyZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.4486712
800,1264,Comment comprendre qu'ils se tirent dans les pattes alors qu'ils sont censés mener l'action de l'Etat en concertation ?,113610,,,,2,UHJvcG9zYWw6ZTY0NDY3NGUtMzEwNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.4476652
801,1265,Alléger les structures administratives nationales au profit des services publics de terrain,96653,,,,0,UHJvcG9zYWw6ZjQwMWUzN2ItMmI4MS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.4394146
802,1266,"Remetttre les services publics en créant des pôles regroupant les différentes administrations, plus proches des petites villes.",59541,,,,0,UHJvcG9zYWw6ZDMzNDdhNzEtMjNhNi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.43852726
803,1267,Mauvaise politique du service public.,239358,,,,0,UHJvcG9zYWw6M2ViYzFmYzctNDc2Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.43786532
804,1268,Moderniser et digitaliser les services de l'etat,238871,,,,0,UHJvcG9zYWw6MjYxZDczNTItNDc2Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.42476013
805,1269,L'état doit être garant de la justice administrative,231909,,,,0,UHJvcG9zYWw6NGIwYzMwZTAtNDcwYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.4228
806,1270,Tous les services de l’État devraient être regroupés en Préfecture.,25319,,,,1,UHJvcG9zYWw6NzZjNDhjOWQtMWZjYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.41519248
807,1271,Cela pourrait être simplifié avec plus de service en ligne.,207265,,,,0,UHJvcG9zYWw6NWM5MzRhNWEtNDRkZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.48305827
808,1272,"En particulier, à l'ére du tout informatisé, l'organisation pourrait être considérablement accélérée.",169211,,,,1,UHJvcG9zYWw6MTQwM2Q5ZTktM2Y4NC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.45822802
809,1273,Sans doute encore à parfaire mais  l'évolution sans conteste est excellente.,173257,,,,0,UHJvcG9zYWw6ODE4OTU4ZGQtNDA2Mi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.45805138
810,1274,Des économies substantielles seraient réalisées et la gestion de l'état n'en serait que meilleure.,216607,,,,3,UHJvcG9zYWw6MzZlYTY4ODEtNDViYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.43033904
811,1275,"Amélioration de l'efficacité des institutions (horaires, rendement.)",78146,,,,1,UHJvcG9zYWw6YjFkYTRiZGYtMjcyYi0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.43026292
812,1276,Peut mieux faire.,220371,,,,1,UHJvcG9zYWw6ZjI3ZmNmNDUtNDYzNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.410297
813,1277,Une optimisation est nécessaire,266,,,,0,UHJvcG9zYWw6M2IyNDM5NTktMWUyNy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.39809516
814,1278,Il faudrait diminuer grandement cette centralisation.,142872,,,,1,UHJvcG9zYWw6NWViZjg3MGYtMzk0ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.3970852
815,1279,"Pour la médecine, il conviendrait de réaliser des logiciels un peu plus complets.",142188,,,,13,UHJvcG9zYWw6Y2MzZDAwMzgtMzkyNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.3907721
816,1280,Impossibilité d'adapter les effectifs à l'évolution des besoins.,168201,,,,1,UHJvcG9zYWw6ODYxYzkxZTEtM2Y1Yy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.38878334
817,1281,Comment l'Etat et les collectivités locales peuvent-ils s'améliorer pour mieux répondre aux défis de nos territoires les plus en difficulté et que proposez-vous ?,215215,,,,141,UHJvcG9zYWw6MWYwMDY1ZTUtNDVhYy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.37352282
818,1282,Ceci permettrait d'avoir une base pour procéder aux ajustements nécessaires en France.,86902,,,,3,UHJvcG9zYWw6NGM2NTMzYzUtMjhjMy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.368046
819,1283,Il faudrait penser à réduire les intermédiaires.,185576,,,,0,UHJvcG9zYWw6ZTdhNzc5ZjQtNDJhZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.35720626
820,1284,Je pense qu'une simplification des démarches et une clarification des rôles de chaque unité seraient nécessaires,189532,,,,0,UHJvcG9zYWw6NWI5OTIwNDQtNDMzYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.35630864
821,1285,"Enfin, comme évoqué au chapitre fiscalité, il faudrait renforcer les pouvoirs de la Cour des Comptes pour que les Administrations se mettent dans une démarche d'amélioration permanente.",173460,,,,4,UHJvcG9zYWw6MTM2OWVlMzYtNDA2Zi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.35358542
822,1286,"Et si encore les infrastructures routières évoluait vers plus de sécurité, mais c'est de pire en pire.",214366,,,,11,UHJvcG9zYWw6ZjZhNjgyODYtNDVhMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.35342947
823,1287,"La fonction de maire pourrait également être occupée à plein temps, mieux rémunérée et avec un meilleur accompagnement.",233405,,,,4,UHJvcG9zYWw6M2Y5YzVhNDUtNDcxYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.35314307
824,1288,Elle doit être simplifiée.,29983,,,,1,UHJvcG9zYWw6OWYwNGVlMjAtMjAwMS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.35217267
825,1289,"1 -Alors oui REFORMER,   mais il SERAIT NECESSAIRE déjà d'AVOIR LE BILAN de la DERNIERE REFORME des REGIONS passées à 13 dont l'OBJECTIF ETAIT des ECONOMIES.",108024,,,,4,UHJvcG9zYWw6NzQzOGExNzctMmVkYS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.35084337
826,1290,Mais cette réorganisation doit être décidée au cas par cas.,82585,,,,4,UHJvcG9zYWw6YTM2ZDZlNjQtMjdlZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.34127992
827,1291,Les administrations françaises vont en s'améliorant en termes d'organisation et de simplification et de pédagogie.,65241,,,,0,UHJvcG9zYWw6YTRkNDYxYjQtMjQ5OS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.33526713
828,1292,"Des organisations ou réorganisations se font et se défont, sans doute pour montrer que les choses bougent.",76983,,,,1,UHJvcG9zYWw6OWFiZGRkNmQtMjcwNS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.33405018
829,1293,Doit être simplifié et mieux organisé tant au niveau de l'arborescence que de la répartition géographique des personnels.,245723,,,,1,UHJvcG9zYWw6MWFjMTBiNTEtNDgzNi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.3310235
830,1294,"Pour y travailler, je dirais que les dépenses d'investissement doivent être réduites ainsi que le personnel dans la fonction publique territoriale.",195455,,,,0,UHJvcG9zYWw6NDkyYzBhNTUtNDM3ZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.32490993
831,1295,"), alors que à l'heure de la numérisation il pourrait y avoir un gain de temps fort important.",113011,,,,1,UHJvcG9zYWw6M2Y5Mzg2ZDQtMzBiYi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.31355137
832,1296,"Il conviendrait d'améliorer les performances de l'administration publique, en responsabilisant les fonctionnaires, en donnant du sens à leur travail, en leur montrant qu'ils participent effectivement à l'effort commun pour faire avancer l'économie et la richesse du pays.",206645,,,,1,UHJvcG9zYWw6OGRlNDc0NjQtNDRkMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.3128901
833,1297,à remettre à plat,190383,,,,0,UHJvcG9zYWw6NTI5ZDExYWYtNDM0NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.3093204
834,1298,Cette mission pourrait être confiée au Sénat .,33316,,,,2,UHJvcG9zYWw6YzE4NTJhYjQtMjA3ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.3034849
835,1299,"Réactivité, Productivité, Efficacité, Compétitivité, sont bien ce que l'organisation mondiale a exigé des entreprises, alors pourquoi nos fonctionnaires ne seraient-ils pas concernés ?",171021,,,,10,UHJvcG9zYWw6MDU2ZDJlMzAtNDAxMC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.3021231
836,1300,L'administration devrait tendre vers plus de simplicité.,36348,,,,0,UHJvcG9zYWw6YjI5MzVhZjQtMjBhYy0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.30040485
837,1301,"Il faudrait centraliser, numériser et automatiser la totalité des démarches.",53174,,,,2,UHJvcG9zYWw6MzcyNTIxZDYtMjI3OS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.6738206
838,1302,Il est temps de moderniser les administrations et d'ENFIN regrouper les différents services en un seul pôle.,236257,,,,1,UHJvcG9zYWw6OTAxZWNhMzQtNDczOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.5331234
839,1303,recours accru à la dématérialisation,51522,,,,0,UHJvcG9zYWw6ZDI3MjI3YWQtMjI1NC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.52163684
840,1304,Il faut centraliser les services et continuer à développer les services en ligne.,174908,,,,0,UHJvcG9zYWw6ZGI3YTVmODctNDBkMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.51506907
841,1305,dématérialiser les transmissions avec la CPAM,167691,,,,0,UHJvcG9zYWw6N2MyNWM0MDAtM2Y0OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.50002027
842,1306,"Simplification, Numérisation et aide au public",212200,,,,0,UHJvcG9zYWw6MDA0OTU2NzItNDU3NS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.49986517
843,1307,nécessité de simplifier l'administration et réduire les couts de fonctionnement,251818,,,,1,UHJvcG9zYWw6YTY2MTFjM2EtNDhmZC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.49439925
844,1308,"Je pense qu'il faudrait tous régler sur internet, cela réduirait le nombre des fonctionnaires",116646,,,,0,UHJvcG9zYWw6NWVlOTNmZTQtMzIwOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.49253112
845,1309,"en centralisant, un dossier devrait suffire pour effectuer toutes les démarches administratives",25320,,,,0,UHJvcG9zYWw6ODk1NjkxMjctMWZjYS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.47934574
846,1310,"Simplifier en réduisant le nombre de fonctionnaires administratifs notamment au niveau des impôts, privilégier les services de sécurité",188776,,,,0,UHJvcG9zYWw6YmE2MGQzZDktNDMyZi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.45713806
847,1311,"Je crois qu'il faudrait modifier ""l'interface"" entre le citoyen et l'administration.",128148,,,,3,UHJvcG9zYWw6ZTQ4NzBlNTUtMzU1My0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.44829682
848,1312,-Il faut supprimer les doublons dans le millefeuille administratif et remettre à plat les organisations locales.,9621,,,,0,UHJvcG9zYWw6NDdjNjE2MTYtMWU4My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.44801134
849,1313,"Accélérer fortement les procédures, automatiser, informatiser, moderniser etc.",99246,,,,1,UHJvcG9zYWw6MGQwYjBlMGYtMmM1Ny0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.44590327
850,1314,"Administration trop lourde , il faut alléger le service public , allez vers plus de numérique , créer des maisons de services public pour centraliser et réduire le nombre de bâtiments public et de personnel",81592,,,,0,UHJvcG9zYWw6MzA5YzAzYTUtMjdkOC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.44067827
851,1315,"Un compte en ligne pour l’ensemble des informations  Démarches fiscales :  Clarification des impôts et du site, simplification des réductions  Contrôle :  Réemployer le surplus de fonctionnaires pour effectuer des contrôles et éviter la fraude.",65123,,,,2,UHJvcG9zYWw6ZGY3ZjM5YWEtMjQ5NS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.42866847
852,1316,La centralisation à outrance ne passe plus.,250582,,,,3,UHJvcG9zYWw6Y2M3MDM3N2YtNDhlOS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.42665207
853,1317,Trop d'administrations.,232910,,,,1,UHJvcG9zYWw6N2YwZTJmNDktNDcxNC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.42587328
854,1318,Ou on centralise avec une administration forte ou on décentralise avec des prérogatives données aux collectivités.,64339,,,,0,UHJvcG9zYWw6NTBkNzgxMDYtMjQ3ZS0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.42460617
855,1319,Il faut descentraliser.,43313,,,,0,UHJvcG9zYWw6MTMzMmMzNDQtMjE2ZC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.42251357
856,1320,Réduction du nombre d'administrations qui doivent devenir pluridisciplinaires et plus intégrées.,109952,,,,0,UHJvcG9zYWw6ZWI1YWIzNTMtMmZhMi0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.42217192
857,1321,cela permettrait à tous citoyens de gérer leurs dossiers à distance avec plus de facilité (certaines personnes n.etant pas équipées.,33601,,,,3,UHJvcG9zYWw6NzE3MTY3M2ItMjA4My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.41649663
858,1322,"Trop hiérarchisée , il faut envisager une simplification pour une meilleure efficacité et réactivité",59143,,,,0,UHJvcG9zYWw6OTYzNmI4ODYtMjM5My0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.41485637
859,1323,Il faut arrêter de déshumaniser les services et remettre des personnes en face des administrés.,250398,,,,5,UHJvcG9zYWw6MjJmMmE4ODctNDhlNy0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.41364244
860,1324,"On n'arrête pas de supprimer le nombre de fonctionnaires, ce qui ne cesse de complexifier les démarches administratives.",255097,,,,1,UHJvcG9zYWw6NTBkMjFjZTMtNDk4OC0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.41261828
861,1325,"Une administration historiquement très centralisée mais qui garantit l'égalité de traitement de chaque citoyen Simplifier les procedures, créer des accès uniques à différents services.",111002,,,,0,UHJvcG9zYWw6MWIzMDgyNzYtMmZmMS0xMWU5LWJmNTYtZmExNjNlZWIxMWUx,non dissident,0.41149008
862,1326,Cette organisation de l'état et de ses administrations est tentaculaire et surdimensionnée.,27073,,,,0,UHJvcG9zYWw6NTg3MWE4MGMtMWZlMC0xMWU5LTk0ZDItZmExNjNlZWIxMWUx,non dissident,0.4100642
